date,vt_avg_temp,vt_prcp,me_avg_temp,me_prcp,ct_avg_temp,ct_prcp,ma_avg_temp,ma_prcp,CT_conf_cases,ME_conf_cases,MA_conf_cases,VT_conf_cases
2021-07-11,203,0,192.0,0.0,224.0,8.0,203.0,0.0,84670,591,135555,296
2021-07-12,233,0,200.0,0.0,195.0,203.0,200.0,384.0,84690,591,135609,296
2021-07-13,213,130,178.0,0.0,204.0,10.0,183.0,3.0,84744,592,135662,296
2021-07-14,250,51,166.0,15.0,237.0,130.0,225.0,0.0,84801,592,135707,296
2021-07-15,250,0,219.0,0.0,254.0,0.0,247.0,0.0,84835,592,135745,296
2021-07-16,230,0,202.0,91.0,270.0,23.0,275.0,36.0,84890,592,135791,296
2021-07-17,216,86,206.0,0.0,254.0,48.0,219.0,74.0,84890,593,135791,296
2021-07-18,197,356,189.0,30.0,229.0,295.0,208.0,122.0,84890,593,135791,296
2021-07-19,227,10,189.0,0.0,221.0,10.0,200.0,8.0,85015,593,135938,296
2021-07-20,228,315,205.0,0.0,239.0,0.0,230.0,0.0,85074,596,136020,296
2021-07-21,175,15,150.0,122.0,239.0,0.0,225.0,25.0,85139,597,136114,296
2021-07-22,194,0,172.0,0.0,219.0,0.0,216.0,46.0,85251,602,136210,297
2021-07-23,208,0,172.0,8.0,222.0,0.0,208.0,43.0,85324,602,136324,298
2021-07-24,211,0,192.0,0.0,215.0,0.0,194.0,0.0,85324,603,136324,298
2021-07-25,241,58,153.0,36.0,218.0,41.0,202.0,23.0,85324,603,136324,298
2021-07-26,244,0,217.0,5.0,254.0,0.0,253.0,0.0,85494,603,136594,299
2021-07-27,205,56,178.0,0.0,248.0,20.0,244.0,69.0,85584,604,136723,299
2021-07-28,194,0,161.0,0.0,219.0,0.0,200.0,114.0,85694,604,136846,302
2021-07-29,180,3,155.0,20.0,212.0,51.0,208.0,0.0,85802,603,136999,302
2021-07-30,189,84,152.0,28.0,231.0,0.0,222.0,43.0,85924,605,137187,302
2021-07-31,191,0,153.0,0.0,187.0,0.0,183.0,0.0,85924,606,137187,302
2021-08-01,172,188,155.0,0.0,191.0,18.0,189.0,0.0,85924,606,137187,302
2021-08-02,188,51,153.0,135.0,213.0,0.0,208.0,0.0,86314,606,137559,302
2021-08-03,192,0,175.0,0.0,193.0,0.0,186.0,0.0,86424,607,137762,302
2021-08-04,208,0,200.0,0.0,196.0,0.0,205.0,18.0,86573,613,137955,302
2021-08-05,227,0,180.0,30.0,208.0,0.0,183.0,859.0,86759,613,138172,304
2021-08-06,233,0,219.0,0.0,238.0,0.0,233.0,5.0,86957,617,138377,306
2021-08-07,250,53,225.0,84.0,249.0,0.0,247.0,0.0,86957,623,138377,306
2021-08-08,244,0,217.0,0.0,248.0,0.0,242.0,0.0,86957,623,138377,306
2021-08-09,264,0,200.0,0.0,239.0,0.0,213.0,147.0,87366,623,138880,310
2021-08-10,264,0,202.0,0.0,237.0,0.0,216.0,157.0,87424,626,139103,310
2021-08-11,280,84,194.0,0.0,272.0,0.0,252.0,0.0,87703,628,139401,310
2021-08-12,275,0,258.0,0.0,286.0,109.0,280.0,0.0,87919,634,139654,310
2021-08-13,272,0,266.0,0.0,267.0,71.0,280.0,0.0,88038,645,139897,310
2021-08-14,230,320,216.0,66.0,269.0,5.0,275.0,0.0,88038,648,139897,310
2021-08-15,186,0,164.0,0.0,214.0,0.0,225.0,0.0,88038,648,139897,310
2021-08-16,189,0,180.0,0.0,206.0,0.0,200.0,0.0,88426,648,140492,310
2021-08-17,189,28,200.0,0.0,222.0,0.0,222.0,0.0,88692,655,140744,311
2021-08-18,236,5,216.0,168.0,237.0,0.0,255.0,0.0,88830,661,141020,311
2021-08-19,230,229,219.0,0.0,243.0,879.0,252.0,145.0,88969,667,141256,312
2021-08-20,264,0,241.0,0.0,244.0,5.0,233.0,3.0,89087,668,141542,312
2021-08-21,269,0,230.0,0.0,251.0,0.0,250.0,0.0,89087,686,141542,315
2021-08-22,272,0,202.0,13.0,227.0,813.0,230.0,175.0,89087,686,141542,315
2021-08-23,258,0,205.0,23.0,219.0,330.0,244.0,3.0,89540,686,142209,315
2021-08-24,264,0,244.0,0.0,248.0,0.0,247.0,318.0,89728,703,142454,316
2021-08-25,255,0,244.0,0.0,255.0,0.0,258.0,0.0,89852,711,142761,317
2021-08-26,286,0,258.0,0.0,267.0,0.0,272.0,0.0,90054,719,143063,319
2021-08-27,211,0,178.0,0.0,271.0,0.0,269.0,0.0,90278,725,143362,320
2021-08-28,194,0,139.0,0.0,216.0,5.0,208.0,0.0,90278,732,143362,321
2021-08-29,219,102,130.0,5.0,187.0,0.0,191.0,20.0,90278,732,143362,321
2021-08-30,247,58,188.0,18.0,242.0,0.0,244.0,0.0,90617,732,144115,323
2021-08-31,222,0,200.0,0.0,238.0,0.0,236.0,0.0,90924,741,144407,324
2021-09-01,180,0,167.0,0.0,192.0,1034.0,192.0,41.0,91190,778,144708,324
2021-09-02,175,5,147.0,53.0,178.0,305.0,180.0,950.0,91375,781,145000,324
2021-09-03,183,0,150.0,20.0,171.0,0.0,169.0,0.0,91571,811,145291,325
2021-09-04,194,0,141.0,0.0,181.0,0.0,191.0,0.0,91571,813,145291,326
2021-09-05,186,0,122.0,25.0,174.0,13.0,186.0,3.0,91571,813,145291,326
2021-09-06,178,188,175.0,97.0,219.0,0.0,233.0,0.0,91571,813,145291,327
2021-09-07,189,0,152.0,0.0,192.0,0.0,200.0,0.0,91956,813,146251,328
2021-09-08,227,241,175.0,0.0,212.0,0.0,222.0,0.0,92175,817,146511,328
2021-09-09,197,0,169.0,353.0,219.0,38.0,216.0,81.0,92311,818,146875,328
2021-09-10,155,5,147.0,130.0,194.0,0.0,203.0,0.0,92462,820,147182,332
2021-09-11,177,0,152.0,0.0,173.0,0.0,155.5,3.0,92462,838,147182,339
2021-09-12,208,3,175.0,0.0,208.0,0.0,219.0,0.0,92462,838,147182,339
